"artistName","trackName","trackID","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"Superorganism","Something For Your M.I.N.D.","4rCKRVJZKVysScn2piDuOT",0.698,0.542,2,-4.317,1,0.131,0.132,0.00117,0.199,0.664,140.096,165391,4
"Gwen Stefani","What You Waiting For?","7bZsx7Zif6FIhrcZrh0LVm",0.676,0.948,5,-2.557,1,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,221227,4
"Franz Ferdinand","Take Me Out","20I8RduZC2PWMWTDCZuuAN",0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,4
"Christopher Fitzgerald","Never Ever Getting Rid of Me","1CZgbcEZEhHH28HcBFvQIW",0.622,0.542,7,-6.215,0,0.051,0.387,0,0.114,0.939,174.494,136200,4
"Stacey Ryan","Fall In Love Alone - Sped Up Version","24iWUKHLXE4ZDkAj0GK4kt",0.61,0.719,8,-3.352,1,0.239,0.238,0,0.143,0.695,111.734,158880,4
"Ewan McGregor","Your Song","1rDklEm1rIKphZ7EvWinHm",0.277,0.331,5,-9.292,1,0.0373,0.515,6.26e-05,0.111,0.256,133.233,218800,4
"Jim Sturgess","All My Loving - From ""Across The Universe"" Soundtrack","7H5Z1do4yZfAO9AL8TAx9j",0.459,0.498,1,-8.361,0,0.0806,0.0402,1.9e-06,0.355,0.435,116.485,146573,4
"Elvis Presley","Suspicious Minds (Film Edit)","4KtgvmeeJ83iRxHc9QrBmf",0.284,0.801,7,-9.981,1,0.0639,0.000687,0.00326,0.888,0.521,136.943,377587,4
"The Beatles","While My Guitar Gently Weeps - Remastered 2009","389QX9Q1eUOEZ19vtzzI9O",0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115,285000,4
"Yerachmiel Begun & The Miami Boys Choir","Yerushalayim - Live","0edWjtiyrT31785vfCnXgc",0.453,0.837,7,-6.273,0,0.0933,0.129,0,0.978,0.558,174.987,251089,4
"Arctic Monkeys","Knee Socks","2LGdO5MtFdyphi2EihANZG",0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,257563,4
"Macabre Plaza","Till the Wheels Fall Off","29ac5I0B0NierBqLwJgMkc",0.575,0.742,1,-10.767,1,0.0438,0.0109,0.84,0.136,0.788,120.028,80000,3
"keshi","UNDERSTAND - Sped Up","6DMI24muDgH74R3sT2ie4F",0.335,0.241,8,-12.394,1,0.0473,0.955,1.96e-05,0.112,0.212,60.784,125347,5
"Lamp","For Lovers","6BGNjTZ8zp9MlsIydBa7A9",0.565,0.0522,7,-17.892,1,0.0447,0.975,0.833,0.116,0.586,73.582,75053,4
"Cigarettes After Sex","Falling In Love","0O0bttAxJKKWqAqY2Nq4mC",0.472,0.27,7,-11.649,1,0.027,0.729,0.0158,0.125,0.373,140.673,245840,4
"Cigarettes After Sex","Heavenly","70YTBH8vOGJNMhy6186yFm",0.535,0.437,8,-9.187,1,0.0248,0.669,0.688,0.11,0.127,105.22,286773,4
"beabadoobee","See you Soon","4Gy8ZglxsvsIX04R5PWY7U",0.593,0.544,2,-7.644,1,0.0257,0.476,0.602,0.324,0.112,103.989,206600,4
"Cafuné","Perspective","1WcVAZYGMKdd2cqeDpuDGI",0.612,0.684,0,-6.801,0,0.0316,0.384,0.0235,0.213,0.697,140.985,163051,4
"wave to earth","bad","5TZKpQFKCbIlWGD8DzHbC6",0.562,0.551,2,-8.879,1,0.0318,0.705,0.113,0.164,0.386,135.808,263250,4
"beabadoobee","Apple Cider","5xA5MggKc3aQxuOzNzPUWB",0.492,0.921,2,-3.939,1,0.032,0.082,0.0114,0.301,0.679,138.008,178918,4
"Phoebe Bridgers","Motion Sickness","5xo8RrjJ9CVNrtRg2S3B1R",0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,229760,4
"wave to earth","peach eyes","1V8s51MOKlmES1Vc9Erm89",0.62,0.488,11,-8.584,0,0.0264,0.635,0.00144,0.154,0.716,94.97,185000,4
"Frankie Cosmos","Abigail","75NgXlkXMMtUI9611uR5kX",0.489,0.727,9,-8.3,1,0.0346,0.287,0.585,0.142,0.487,128.561,113936,4
"Frankie Cosmos","Fool","5Yx9t9RgATAtYoHN8gbRM0",0.511,0.435,9,-10.254,1,0.0408,0.301,8.2e-05,0.255,0.343,120.207,124022,4
"Blood Orange","I Wanna C U","4BD3sl4HjTAzWGVIP8LLm4",0.793,0.304,0,-12.191,0,0.0442,0.715,0.181,0.114,0.72,99.773,74725,4
"Men I Trust","Tree Among Shrubs","2JKtCvtxP47fOMYi0BjMoY",0.713,0.443,11,-11.704,0,0.0538,0.656,0.799,0.111,0.848,76.79,188301,4
"PinkPantheress","Attracted to You","4fPjI40ElIwJQ4DJJxSCOe",0.727,0.58,6,-11.094,1,0.192,0.0372,0.00377,0.0596,0.75,114.21,67638,4
"Killing Joke","Eighties - 2007 Digital Remaster","0BUCVTLKMipDJDRiv6118M",0.394,0.965,3,-8.837,1,0.139,0.000744,0.0161,0.337,0.346,151.918,239280,4
"Madness","It Must Be Love","0yvomNP4HdLSmqHXkhCsgS",0.536,0.606,7,-5.364,1,0.0355,0.103,1.08e-05,0.255,0.719,146.425,206267,4
"quinnie","touch tank","1TgCchWmdmmhGrtsa8NHwY",0.673,0.497,4,-6.54,1,0.0417,0.358,8.52e-06,0.433,0.476,101.905,179120,4
"beabadoobee","He Gets Me So High","6PvxbkegGnVGxd1NDYS6fZ",0.476,0.869,4,-3.295,1,0.0301,0.0019,0,0.192,0.813,136.083,165683,4
"ROLE MODEL","a little more time","5UhZyWfrSEhGYfIIFNYscF",0.518,0.49,8,-7.437,1,0.0281,0.404,0.0377,0.112,0.248,79.992,210203,4
"Alex G","Sarah","4HuiEuJ7ZW8jewUuZBg6sk",0.65,0.686,4,-5.198,0,0.0314,0.513,0.000189,0.138,0.497,124.019,176147,4
"Juice WRLD","Let Me Know (I Wonder Why Freestyle)","3wwo0bJvDSorOpNfzEkfXx",0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,215381,4
"TWICE","TT","60jFaQV7Z4boGC4ob5B5c6",0.708,0.852,2,-4.398,1,0.0851,0.0525,0.00016,0.399,0.396,129.946,212987,4
"late night drive home","Awkward Conversations","3AJuNljAt1IdmdRtFYslQj",0.327,0.81,4,-6.439,1,0.0378,0.00122,0.00561,0.332,0.435,164.851,199636,4
"Arctic Monkeys","One For The Road","6wNUBZNWFxdUGof6vkaykE",0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,206052,4
"Arctic Monkeys","Do Me a Favour","13NCxLOlvQ4Tnexgfp03Gs",0.471,0.735,11,-6.685,0,0.0582,7.84e-05,0.122,0.101,0.636,180.127,205240,4
"Hippo Campus","Boys","4nAmlRetwMEZr2TsXuHcpD",0.515,0.771,2,-5.081,1,0.0394,0.0339,1.81e-05,0.0945,0.552,104.995,253849,4
"Taron Egerton","Bennie And The Jets - Interlude","6euc7VcAChnGIGfSFulziJ",0.324,0.878,0,-5.054,1,0.0474,0.026,8.62e-05,0.429,0.809,68.856,148000,4
"Gorillaz","Feel Good Inc.","0d28khcov6AiegSCpG5TuT",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4
"ITZY","Cheshire","7ixVW7RobslvMrvlzHYLha",0.79,0.838,7,-3.183,1,0.0501,0.332,7.07e-06,0.357,0.738,98.966,182453,4
"The Backseat Lovers","Close Your Eyes","2VZFlunJX12zxbSrzMiDp2",0.566,0.348,2,-10.398,1,0.0301,0.0555,0.0547,0.132,0.078,108.958,305080,4
"The Backseat Lovers","Just a Boy","1jRUUth3iAmmlSFA174YxZ",0.59,0.532,4,-7.094,1,0.0282,0.00236,3.16e-05,0.136,0.304,92.901,250942,4
"Dayglow","Something","6SlQR7NAOXI4UArPr4oCk8",0.818,0.662,0,-4.835,0,0.101,0.0638,3.01e-06,0.167,0.946,140.011,114293,4
"Dayglow","Listerine","3X7v1y9g6psZQjZZwtZkm4",0.694,0.583,11,-11.549,1,0.0371,0.17,0.82,0.329,0.897,134.999,215556,4
"The Academic","Why Can't We Be Friends?","3PkHnxzObrnEqPSbH4adcO",0.571,0.904,9,-4.098,0,0.0298,0.000395,1.81e-06,0.332,0.72,129.994,203600,4
"Her's","What Once Was","1XrSjpNe49IiygZfzb74pk",0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,255067,3
"The Backseat Lovers","Watch Your Mouth","4DHLopEsKDwQBgucGKJuzj",0.566,0.375,2,-10.933,1,0.0288,0.394,0.0243,0.0971,0.244,87.891,271176,4
"Her's","Harvey","1zFbBrZmJr1Z49HYe84dBg",0.588,0.855,9,-6.153,1,0.0372,0.0735,0.815,0.128,0.717,141.941,211165,4
"Dayglow","Balcony","2JLjlI1OGUSHL32Ex733IB",0.702,0.826,11,-5.588,0,0.078,0.000416,0.596,0.0333,0.977,150.018,151267,4
"Beach Weather","Chit Chat","2JIfkiU96Z25ERPoYhWirP",0.515,0.978,11,-2.778,0,0.0556,0.000253,0.16,0.33,0.966,142.116,200207,4
"Kaz Moon","Left Hand","60WT3OdTB6D39EK0VzYrzR",0.668,0.517,6,-9.596,1,0.0418,0.501,0.524,0.587,0.968,110.315,65639,4
"The Backseat Lovers","Kilby Girl","1170VohRSx6GwE6QDCHPPH",0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206,4
"Shadrow","Never Be Alone","3Mi2DxVPiT7j2EHdxOFCg3",0.63,0.686,3,-8.097,1,0.0389,0.029,1.36e-05,0.0973,0.781,140.01,180000,4
"Phoenix","After Midnight (feat. Clairo)","0KIpuVYhKUUUpjo6H5NvBY",0.639,0.82,11,-5.986,1,0.0322,0.0153,0.00405,0.309,0.667,100.013,188000,4
"Dayglow","Fuzzybrain","5sVXCez77vrBgDoeJKfv4U",0.488,0.51,7,-8.367,1,0.026,0.0233,0.15,0.143,0.367,104.959,219429,4
"Wallows","Uncomfortable","4BreyjJu4w5EUhTKPIQymq",0.395,0.768,2,-2.81,1,0.0311,0.115,0.0204,0.286,0.251,142.016,294015,4
"Joy Again","Looking Out for You","3jfZ9M23l0L7RxzYMTgBTv",0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,179499,4
"COIN","Malibu 1992","0nMqu5vN44GNv8UOQxmBJK",0.559,0.32,6,-7.694,1,0.0414,0.0644,0.132,0.173,0.497,147.366,341200,4
"Tame Impala","Journey To The Real World (From Barbie The Album)","5xQjhPfF0J455duKo2Bv9w",0.541,0.863,9,-5.992,0,0.0333,0.078,0.0433,0.117,0.492,123.946,87827,4
"Dayglow","Close To You","50PyquzZ9BaBwLZZd1AuuV",0.876,0.646,6,-5.756,1,0.0435,0.422,0.00195,0.0705,0.832,140.032,194693,4
"Ax and the Hatchetmen","Peach Trees","2hiEGsafGTYbc5UYuU3WN6",0.501,0.899,9,-9.117,1,0.0932,0.236,9.01e-05,0.351,0.596,167.267,110675,4
"Tame Impala","Is It True","6RZmhpvukfyeSURhf4kZ0d",0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018,239267,4
"Dayglow","Nicknames","4qiTlzEdOVU6h71ihlbTgv",0.75,0.529,0,-12.875,1,0.037,0.0698,0.00403,0.293,0.874,110.011,203727,4
"Arctic Monkeys","Love is a Laserquest","0S6CXA5LpRDX6b4akgrOot",0.349,0.662,11,-6.873,1,0.0402,0.00197,0.908,0.136,0.554,169.926,191427,4
"Earth, Wind & Fire","Shining Star","0RgcOUQg4qYAEt9RIdf3oB",0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,170160,4
"The Living Tombstone","Five Nights at Freddy's","2ItNKt19iqefEe590Z9GeE",0.491,0.771,9,-5.037,1,0.041,0.00149,0.000262,0.232,0.242,103.005,165832,4
"beabadoobee","Tired","6F5mZpEEjhsAW8UEqbIpz1",0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,199515,4
"Lonely God","Marlboro Nights","755inykyaG4w22GWAsA3MX",0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,4
"Tame Impala","Disciples","2gNfxysfBRfl9Lvi9T3v6R",0.661,0.869,5,-5.477,1,0.0334,0.078,0.924,0.398,0.8,126.971,108547,4
"Olivia Rodrigo","vampire","1kuGVB7EU95pJObxwvfwKS",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,219724,4
"Laufey","Falling Behind","4KGGeE7RJsgLNZmnxGFlOj",0.449,0.353,7,-12.986,1,0.0915,0.942,0.0786,0.109,0.55,165.888,173640,4
"Daniel Caesar","Valentina","0b83L1ToHRiwlpmUAjiCHc",0.741,0.306,5,-5.836,0,0.0398,0.731,0.0796,0.12,0.291,91.995,154532,4
"Laufey","Best Friend","5zQR0qoA4S1Iwj2bAwW03a",0.757,0.405,3,-10.403,1,0.0902,0.815,1.16e-06,0.143,0.332,83.024,164277,4
"Laufey","Valentine","6cx5CvFhqN19efStehJqoW",0.472,0.204,3,-13.065,1,0.0452,0.917,0,0.107,0.224,82.51,168907,4
"beabadoobee","Home Alone","1TUff6XKeK8DoVxdPIJnT3",0.482,0.158,1,-12.852,1,0.0349,0.992,0.0244,0.1,0.0789,119.412,140336,4
"Zach Templar","missin something","790xAaylcgzyKm40GM95Gl",0.626,0.535,9,-4.901,0,0.0289,0.71,1.76e-06,0.109,0.358,143.851,145833,3
"Lilacs.","7PM","2ODb6eoj3PVZc6ciRSKr34",0.78,0.511,4,-8.092,1,0.0328,0.288,2.34e-05,0.0979,0.673,94.992,202105,4
"Malcolm Todd","Roommates","08smZJCMrfuOQpRTaRmtF2",0.755,0.292,0,-13.611,0,0.0311,0.619,1.34e-06,0.114,0.437,110.005,214505,4
"grentperez","Day By Day","79oft65PDY4LL7MoLQ6Nxp",0.616,0.709,1,-6.819,1,0.0738,0.673,0.00198,0.0657,0.907,162.042,187850,4
"Cigarettes After Sex","Stop Waiting","1xbOdb9kv5YKBIzJSrKNEy",0.456,0.336,2,-15.466,1,0.0264,0.333,0.799,0.0737,0.0762,87.435,362973,4
"Men I Trust","Ring of Past","11sfRkHdvsop5DdHVmGpt1",0.699,0.372,9,-13.396,1,0.0476,0.363,0.915,0.1,0.831,104.023,201524,4
"grentperez","My Heart It Beats for You","4oZKyVTuQwKAXlplVagooE",0.685,0.643,11,-8.231,0,0.0373,0.0546,3.72e-05,0.0932,0.623,117.994,201234,4
"Cigarettes After Sex","Bubblegum","7oEQMrBcT9kvJF1mJpk5IP",0.521,0.199,2,-15.366,1,0.0327,0.535,0.807,0.106,0.119,119.658,279133,4
"beabadoobee","the way things go","5sA3i6SGkILMiZW6Fhx4wv",0.528,0.513,9,-8.266,1,0.0306,0.848,0.0127,0.326,0.463,131.952,187800,4
"beabadoobee","She Plays Bass","52zzYSu7RUsSFn8cZlVjWp",0.447,0.89,9,-3.823,0,0.047,0.000147,0.021,0.101,0.269,136.066,207106,4
"beabadoobee","fairy song","4Bg0jUvMb30sfvAeqcSnaz",0.535,0.701,2,-6.462,1,0.0277,0.0308,0.00341,0.0537,0.441,78.004,164067,4
"beabadoobee","Back To Mars","0ZkpIZ3PQb1rYrM3ghBXIv",0.344,0.339,7,-14.94,1,0.0365,0.698,6e-04,0.105,0.215,105.789,90928,4
"Clairo","Bags","6UFivO2zqqPFPoQYsEMuCc",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,4
"Cuco","Best Disaster","6dmZu0IVmbT1rDIiYiRchg",0.533,0.847,8,-7.261,1,0.0383,0.0127,0.533,0.159,0.494,140.088,173262,4
"Steriogram","Walkie Talkie Man","0iCrjwLMTjWsdOKdOAZ0FC",0.548,0.935,9,-2.112,1,0.0775,0.000254,0,0.422,0.593,141.118,133400,4
"Alex Gaudino","Destination Calabria - Radio Edit","5TmFTHZp7HjBXjjsFvCY6h",0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,223112,4
"Joy Division","Love Will Tear Us Apart - 2020 Remaster","34iOH7LY3vme5rQxsVILZ4",0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,208453,4
"BTS","Dynamite","5QDLhrAOJJdNAmCTJ8xMyW",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4
"The Dream Academy","Please, Please, Please Let Me Get What I Want","0smzrlYiBiecxfG8p5QDcQ",0.136,0.268,2,-13.934,1,0.0343,0.545,0.0027,0.184,0.23,180.191,188307,3
"Billy Joel","The Longest Time","5DH7nDryMhpixm4G4B7RP9",0.637,0.333,3,-9.603,1,0.0262,0.181,0,0.147,0.588,84.347,217907,4
"Wallows","Drunk on Halloween","0z9dPcBhJvqO06QMaKelUE",0.631,0.634,6,-4.456,1,0.0247,0.231,1.3e-05,0.0924,0.774,100.967,237027,4
"BIGBANG","FANTASTIC BABY - Japanese ver.","26JeAi8xsSvLRoNsl9B8Js",0.723,0.828,11,-3.498,0,0.0729,0.00455,0,0.0405,0.433,130.01,231627,4
"Lizzo","Pink","2YXGbxICUdOUJe9OPlicy1",0.861,0.611,1,-7.891,1,0.0427,0.0764,0,0.0763,0.803,114.995,143833,4
"Dua Lipa","Dance The Night","1vYXt7VSjH9JIM5oRRo7vA",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,176579,4
"Nicki Minaj","Barbie World (with Aqua)","741UUVE2kuITl0c6zuqqbO",0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,109750,4
"Charli XCX","Speed Drive","5VxmI3IdgAxWVvUnJoLuY2",0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,117810,4
"Sam Smith","Man I Am","28NzgzNmoHRsFKihGxpmmV",0.758,0.771,9,-6.738,0,0.0627,0.00262,6.49e-05,0.0257,0.525,121.994,187764,4
"KAROL G","WATATI (feat. Aldo Ranks)","6MZi5j60L80SZLBxN0bv8s",0.893,0.851,3,-5.342,0,0.0979,0.145,6.49e-05,0.319,0.959,110.002,166882,4
"Tame Impala","Journey To The Real World","43evTNhnbi70nlOVZ8Q5sK",0.541,0.863,9,-5.992,0,0.0333,0.078,0.0433,0.117,0.492,123.946,87827,4
"Ryan Gosling","I’m Just Ken","3zXIvb4nZ3cTdT8CsbTy3U",0.352,0.628,1,-6.259,1,0.0428,0.0264,4.74e-05,0.0952,0.387,140.431,222634,4
"Dominic Fike","Hey Blondie","0hABacr1yTSleOlPKpIWBb",0.722,0.762,6,-8.819,0,0.0443,0.606,0.0159,0.101,0.716,108.007,141808,4
"HAIM","Home","6Tv4vYGT0mjnqkHdRpyxbg",0.763,0.5,1,-13.035,0,0.0911,0.209,0.0104,0.109,0.153,122.02,226057,4
"Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","6wf7Yu7cxBSPrRlWeSeK0Q",0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,222370,4
"The Kid LAROI","Forever & Again","6Ky8ROf2VWY5vwoGfMet7x",0.683,0.707,2,-5.488,1,0.0385,0.11,0,0.13,0.548,130.023,139411,4
"Khalid","Silver Platter","6QS24xFgmG0XPxsmFhGTYS",0.635,0.498,5,-8.724,0,0.0392,0.085,3.76e-06,0.174,0.523,72.014,165671,4
"PinkPantheress","Angel","0CpfO9VNiW0OGIaZO6zO3n",0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015,123821,4
"GAYLE","butterflies","3r6wuvcMPjtIWlYdkpdMPM",0.522,0.815,9,-6.762,0,0.0721,0.00246,0.00286,0.0736,0.518,103.922,136200,4
"Ava Max","Choose Your Fighter","3SexEc7om0q1awRqi8nCd1",0.641,0.862,6,-5.166,0,0.0686,0.00393,2.41e-05,0.234,0.64,139.948,137514,4
"FIFTY FIFTY","Barbie Dreams (feat. Kaliii)","7njDhlprmHJ1I9pM0rxMON",0.72,0.794,6,-2.644,1,0.0862,0.378,0,0.122,0.856,138.089,149438,4
"Dominic Fike","Frisky","3my33XXLpYUzVEeLOyftV2",0.847,0.487,9,-5.519,1,0.047,0.211,0,0.0761,0.811,97.018,115618,4
"NewJeans","New Jeans","6rdkCkjk6D12xRpdMXy0I2",0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,108987,4
"Dominic Fike","How Much Is Weed?","44KWbTVZev3SWdv1t5UoYE",0.691,0.813,1,-4.49,1,0.0393,0.201,0.132,0.128,0.537,154.122,125055,4
"Tory Lanez","Hurts Me","0RBw4ODUQPO4cuAOZtBGga",0.553,0.786,8,-5.477,0,0.0325,0.0438,0,0.119,0.673,149.968,140801,4
"NewJeans","Super Shy","5sdQOyqq2IDhvmx2lHOpwd",0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,154667,4
"The Strokes","Why Are Sundays So Depressing","1aOxOpH4AkGAd8OMrKjyNY",0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,275667,4
"Cass McCombs","Absentee","23fEZLdzHoZlNZZu4E1pSp",0,0.328,7,-11.101,0,0,0.893,0.862,0.122,0,0,168737,0
"Macabre Plaza","Middle of Nowhere","52Td1R2HmvP5gevSgUaifx",0.611,0.718,8,-6.064,0,0.0283,0.0562,0.927,0.194,0.57,105.788,61340,4
"The Holydrug Couple","Lunes 1 De Abril","0BaFtki3CupqritofvTRSj",0.451,0.871,1,-4.716,1,0.0388,0.00857,0.908,0.166,0.595,120.892,75567,4
"Macabre Plaza","A Bird's Last Look","4sys6H7gj0kgsa2bUx0IeW",0.552,0.715,2,-9.291,1,0.0524,0.0286,0.702,0.0669,0.858,113.861,69565,4
"Tame Impala","Glimmer","1unBUyjeQUDiJ8N89XiDrr",0.673,0.627,5,-8.469,0,0.0377,0.136,0.424,0.366,0.761,117.911,128827,4
"Macabre Plaza","Abandoned Plaza","49Q4EjrGxgllOt6jXJPfeI",0.513,0.93,11,-7.575,0,0.0333,0.00853,0.78,0.0912,0.959,154.038,96364,4
"Tennis","One Night with The Valet","16aHQF9UlwO1JmwKBpCe2N",0.631,0.449,10,-8.185,1,0.0369,0.156,0.0028,0.0683,0.621,150.044,113400,4
"Blaize Jenkins","Phases","23jUolbn4TlFlnxV9CFAPO",0.697,0.536,6,-12.983,0,0.0307,0.0275,0.465,0.0786,0.518,110.015,201955,4
"Macabre Plaza","Fly the Voodoo Skies","3NOnd3UsUp9uxhSIVukxo2",0.554,0.916,11,-3.655,0,0.0301,0.0237,0.771,0.71,0.549,149.451,70748,4
"Alice Phoebe Lou","Open My Door","1A8QcZJKhUmJwdqzoAahvR",0.498,0.499,0,-6.681,1,0.0302,0.264,0.000605,0.269,0.559,144.84,153110,3
"Tame Impala","Elephant","6qZjm61s6u8Ead9sWxCDro",0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227,4
"Dominic Fike","Mama's Boy","0b6xZk9f96N77BfmYWnQNC",0.807,0.354,9,-7.554,1,0.0321,0.15,0.713,0.186,0.602,78.964,155722,4
"trndytrndy","hotel room","5to7zFt75RCE5fwD9zMiNI",0.748,0.332,0,-6.912,0,0.0678,0.0371,0.745,0.411,0.407,151.577,104547,4
"Crumb","Retreat!","57rW757V8DwWVHaDgdAzw7",0.27,0.661,10,-8.648,0,0.0455,0.772,0.862,0.266,0.531,127.172,90840,4
"Ryan Gosling","I’m Just Ken (From Barbie The Album)","7jPdqwZug0ovtDZsY5uK4T",0.352,0.628,1,-6.259,1,0.0428,0.0264,4.74e-05,0.0952,0.387,140.431,222634,4
"Tame Impala","Instant Destiny","6WCXBUFa0z3l9DoOY3k5Xe",0.381,0.829,10,-4.564,1,0.0598,0.0226,0.000274,0.402,0.509,165.935,194707,4
"Macabre Plaza","Let's Dance in the Dirt!","5TpxeB5UgBf7Us6cMMAMJX",0.453,0.993,9,-1.763,1,0.0692,0.0127,0.881,0.583,0.642,134.066,81702,4
"Beach Fossils","Dare Me","4VQymeMuxQFyXht0tuJ8aA",0.655,0.664,4,-8.511,1,0.0306,0.00656,0.0618,0.173,0.823,123.002,145059,4
"Dominic Fike","Hey Blondie (From Barbie The Album)","78JGdUz8IxGBaBpZo9BYKv",0.722,0.762,6,-8.819,0,0.0443,0.606,0.0159,0.101,0.716,108.007,141808,4
"Faye Webster","Right Side of My Neck","3cxZT78mZDyLsLPJKcTu3U",0.716,0.515,1,-9.073,1,0.0261,0.00116,0.000249,0.326,0.315,117.039,153320,4
"Omar Apollo","Useless","7dJN4NWQuqCjWwIT3UwOps",0.612,0.565,5,-7.609,1,0.0414,0.585,0.00174,0.0827,0.545,89.895,183693,4
"flipturn","Sad Disco","2BedHMJWiW5CuiTd2wza1u",0.722,0.418,9,-8.274,1,0.0319,0.00461,0.76,0.127,0.134,123.028,227213,4
"Melody's Echo Chamber","Unfold","0pPriiSNZ0ZuTVsWZbPuph",0.589,0.802,8,-6.085,1,0.0336,0.00345,0.0466,0.0768,0.759,107.945,90127,4
"Beach Fossils","Don't Fade Away","55YY7cmB3jkIJq54cC7G4W",0.641,0.869,2,-8.323,0,0.0284,0.00069,0.333,0.171,0.96,128.027,202622,4
"Dominic Fike","Think Fast (feat. Weezer)","4Z59a9hIn8EMsni3OiqGso",0.538,0.452,2,-7.994,1,0.0462,0.368,2.26e-05,0.0635,0.209,168.102,222840,4
"Men I Trust","Serenade of Water","6AcJTLIgNpxs5ERpo03QQc",0.638,0.413,8,-10.816,0,0.102,0.849,0.905,0.112,0.707,159.001,185660,4
"Tame Impala","Wings Of Time - From the Motion Picture Dungeons & Dragons: Honor Among Thieves","6FzhHrUtyl7jWFccWxNFSS",0.653,0.806,2,-5.603,1,0.0468,0.0121,0.00319,0.128,0.466,127.946,168787,4
"Men I Trust","Organon","4akPmp6IWf02FdXXXJi3lX",0.597,0.196,7,-15.738,0,0.0268,0.831,0.884,0.102,0.0386,97.002,150928,3
"Thundercat","Overseas","1iGOI54dl6Ps1kYlSpPZzg",0.849,0.604,2,-8.464,0,0.0338,0.44,0.0915,0.78,0.714,119.945,88453,4
"Blood Orange","Minetta Creek","7Kt7c9Q2B7hSyiTZvGQ37D",0.761,0.556,6,-9.999,1,0.0483,0.104,0.912,0.105,0.905,129.578,118051,4
"Faye Webster","Kingston","5WbfFTuIldjL9x7W6y5l7R",0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,202653,4
"TV Girl","It Almost Worked","4NUhcsz9E1LrBe8nXLZqzp",0.673,0.886,9,-4.347,1,0.0282,0.302,0.348,0.0792,0.679,140.586,152000,4
"Slow Pulp","Falling Apart","2b7zdV4i5vEaRlZAkiIAR5",0.666,0.558,11,-7.842,1,0.0296,0.402,0.00805,0.135,0.421,146.003,166033,4
"Faye Webster","Come to Atlanta","1MenPeY2vhqhoKgCkUgFtc",0.613,0.589,2,-9.849,1,0.036,0.0758,0.722,0.112,0.543,172.148,152947,4
"Dogs on Shady Lane","Cole St.","4bZ5ZQxJGxXPlYxxvhdr4t",0.242,0.602,1,-11.194,1,0.0303,0.153,0.883,0.0569,0.67,172.981,234986,4
"Aziya","atomic","5kBBVaQUEisiw5AHIGbRn4",0.597,0.69,8,-9.195,0,0.0302,0.0151,0.0975,0.256,0.383,152.031,169191,4
"Men I Trust","Billie Toppy","5jyj2XKWILHQxDoz59ddCT",0.676,0.685,7,-11.396,1,0.0616,0.547,0.817,0.107,0.621,168.996,195290,4
